titles,code
An Extended Audio Fingerprint Method with Capabilities for Similar Music Detection.,False
AutoMashUpper: An Automatic Multi-Song Mashup System.,False
Learning Binary Codes For Efficient Large-Scale Music Similarity Search.,False
Freisch�_tz Digital: A Case Study for Reference-Based Audio Segmentation for Operas.,False
Automated Methods for Analyzing Music Recordings in Sonata Form.,False
Combining Harmony-Based and Novelty-Based Approaches for Structural Segmentation.,False
Automatic Alignment of Music Performances with Structural Differences.,False
"On Cultural, Textual and Experiential Aspects of Music Mood.",False
"Sparse Cepstral, Phase Codes for Guitar Playing Technique Classification.",False
Automated Detection of Single- and Multi-Note Ornaments in Irish Traditional Flute Playing.,False
The Kiki-Bouba Challenge: Algorithmic Composition for Content-based MIR Research and Development.,True
Transfer Learning by Supervised Pre-training for Audio-based Music Classification.,False
Estimating Musical Time Information from Performed MIDI Files.,True
Estimation of the Direction of Strokes and Arpeggios.,False
Predicting Expressive Dynamics in Piano Performances using Neural Networks.,False
An RNN-based Music Language Model for Improving Automatic Music Transcription.,False
Towards Modeling Texture in Symbolic Data.,False
Computational Models for Perceived Melodic Similarity in A Cappella Flamenco Singing.,False
The VIS Framework: Analyzing Counterpoint in Large Datasets.,False
Hierarchical Approach to Detect Common Mistakes of Beginner Flute Players.,False
Robust Joint Alignment of Multiple Versions of a Piece of Music.,False
Formalizing the Problem of Music Description.,False
An Association-based Approach to Genre Classification in Music.,False
Multiple Viewpiont Melodic Prediction with Fixed-Context Neural Networks.,False
Verovio: A library for Engraving MEI Music Notation into SVG.,False
Music Classification by Transductive Learning Using Bipartite Heterogeneous Networks.,False
Automatic Melody Transcription based on Chord Transcription.,False
Audio-to-score Alignment at the Note Level for Orchestral Recordings.,False
A Compositional Hierarchical Model for Music Information Retrieval.,False
An Analysis and Evaluation of Audio Features for Multitrack Music Mixtures.,False
Detecting Drops in Electronic Dance Music: Content based approaches to a socially significant music event.,False
Towards Automatic Content-Based Separation of DJ Mixes into Single Tracks.,True
MedleyDB: A Multitrack Dataset for Annotation-Intensive MIR Research.,False
Melody Extraction from Polyphonic Audio of Western Opera: A Method based on Detection of the Singer's Formant.,False
Codebook-based Scalable Music Tagging with Poisson Matrix Factorization.,True
Template Adaptation for Improving Automatic Music Transcription.,False
Note-level Music Transcription by Maximum Likelihood Sampling.,False
Drum Transcription via Classification of Bar-Level Rhythmic Patterns.,False
Developing Tonal Perception through Unsupervised Learning.,False
Exploiting Instrument-wise Playing/Non-Playing Labels for Score Synchronization of Symphonic Music.,False
Multi-Strategy Segmentation of Melodies.,False
A Data Set for Computational Studies of Schenkerian Analysis.,False
Systematic Multi-scale Set-class Analysis.,True
Spotting a Query Phrase from Polyphonic Music Audio Signals Based on Semi-supervised Nonnegative Matrix Factorization.,False
Bayesian Audio Alignment based on a Unified Model of Music Composition and Performance.,False
Automatic Set List Identification and Song Segmentation for Full-Length Concert Videos.,False
On Inter-rater Agreement in Audio Music Similarity.,False
Emotional Predisposition of Musical Instrument Timbres with Static Spectra.,False
Panako - A Scalable Acoustic Fingerprinting System Handling Time-Scale and Pitch Modification.,True
Perceptual Analysis of the F-Measure to Evaluate Section Boundaries in Music.,False
Keyword Spotting in A-capella Singing.,False
The Importance of F0 Tracking in Query-by-singing-humming.,True
Vocal Separation using Singer-Vowel Priors Obtained from Polyphonic Audio.,False
Improving Query by Tapping via Tempo Alignment.,False
Automatic Instrument Classification of Ethnomusicological Audio Recordings.,False
Music Analysis as a Smallest Grammar Problem.,False
Frame-Level Audio Segmentation for Abridged Musical Works.,False
Creating a Corpus of Jingju (Beijing Opera) Music and Possibilities for Melodic Analysis.,False
Modeling Temporal Structure in Music for Emotion Prediction using Pairwise Comparisons.,False
Musical Structural Analysis Database Based on GTTM.,False
Theoretical Framework of A Computational Model of Auditory Memory for Music Emotion Recognition.,False
Improving Music Structure Segmentation using lag-priors.,False
Study of the Similarity between Linguistic Tones and Melodic Pitch Contours in Beijing Opera Singing.,False
A Proximity Grid Optimization Method to Improve Audio Search for Sound Design.,False
Introducing a Dataset of Emotional and Color Responses to Music.,False
In-depth Motivic Analysis based on Multiparametric Closed Pattern and Cyclic Sequence Mining.,True
MIR_EVAL: A Transparent Implementation of Common MIR Metrics.,True
Computational Modeling of Induced Emotion Using GEMS.,False
Cognition-inspired Descriptors for Scalable Cover Song Retrieval.,False
A Cross-Cultural Study on the Mood of K-POP Songs.,False
Cadence Detection in Western Traditional Stanzaic Songs using Melodic and Textual Features.,False
Discovering Typical Motifs of a Raga from One-Liners of Songs in Carnatic Music.,False
Analyzing Song Structure with Spectral Clustering.,False
Identifying Polyphonic Musical Patterns From Audio Recordings Using Music Segmentation Techniques.,False
Boundary Detection in Music Structure Analysis using Convolutional Neural Networks.,False
"Tracking the ""Odd"": Meter Inference in a Culturally Diverse Music Corpus.",True
Transcription and Recognition of Syllable based Percussion Patterns: The Case of Beijing Opera.,False
Taste Space Versus the World: an Embedding Analysis of Listening Habits and Geography.,False
Enhancing Collaborative Filtering Music Recommendation by Balancing Exploration and Exploitation.,False
Improving Music Recommender Systems: What Can We Learn from Research on Music Tastes?,False
Social Music in Cars.,False
A Combined Thematic and Acoustic Approach for a Music Recommendation Service in TV Commercials.,False
Are Poetry and Lyrics All That Different?,False
Singing-Voice Separation from Monaural Recordings using Deep Recurrent Neural Networks.,False
Impact of Listening Behavior on Music Recommendation.,False
Towards Seamless Network Music Performance: Predicting an Ensemble's Expressive Decisions for Distributed Performance.,False
Detection of Motor Changes in Violin Playing by EMG Signals.,False
Automatic Key Partition Based on Tonal Organization Information of Classical Music.,False
Bayesian Singing-Voice Separation.,False
Probabilistic Extraction of Beat Positions from a Beat Activation Function.,False
Geographical Region Mapping Scheme Based on Musical Preferences.,False
On Comparative Statistics for Labelling Tasks: What can We Learn from MIREX ACE 2013?,False
Merged-Output HMM for Piano Fingering of Both Hands.,False
Modeling Rhythm Similarity for Electronic Dance Music.,False
MuSe: A Music Recommendation Management System.,False
Tempo- and Transposition-invariant Identification of Piece and Score Position.,False
Gender Identification and Age Estimation of Users Based on Music Metadata.,False
Information-Theoretic Measures of Music Listening Behaviour.,True
Evaluation Framework for Automatic Singing Transcription.,False
What is the Effect of Audio Quality on the Robustness of MFCCs and Chroma Features?,False
Music Information Behaviors and System Preferences of University Students in Hong Kong.,False
LyricsRadar: A Lyrics Retrieval System Based on Latent Topics of Lyrics.,False
JAMS: A JSON Annotated Music Specification for Reproducible MIR Research.,False
On The Changing Regulations of Privacy and Personal Information in MIR.,False
A Multi-model Approach to Beat Tracking Considering Heterogeneous Music Styles.,False
Extending Harmonic-Percussive Separation of Audio Signals.,False
Singing Voice Separation Using Spectro-Temporal Modulation Features.,False
Harmonic-Temporal Factor Decomposition Incorporating Music Prior Information for Informed Monaural Source Separation.,False
Design And Evaluation of Onset Detectors using Different Fusion Policies.,False
Evaluating the Evaluation Measures for Beat Tracking.,False
Improving Rhythmic Transcriptions via Probability Models Applied Post-OMR.,False
Classifying EEG Recordings of Rhythm Perception.,True
"Ten Years of MIREX (Music Information Retrieval Evaluation eXchange): Reflections, Challenges and Opportunities.",False
An Auditory Streaming Approach for Melody Extraction from Polyphonic Music.,False
An Acoustic-Phonetic Approach to Vocal Melody Extraction.,1.0
A System for Evaluating Singing Enthusiasm for Karaoke.,False
"Automatic Assessment of Singer Traits in Popular Music: Gender, Age, Height and Race.",1.0
A Preplexity Based Cover Song Matching System for Short Length Queries.,False
Humming Method for Content-Based Music Information Retrieval.,False
Large-scale music similarity search with spatial trees.,False
A simple-cycles weighted kernel based on harmony structure for similarity retrieval.,False
HarmTrace: Improving Harmonic Similarity Estimation Using Functional Harmony Analysis.,False
Adapting Metrics for Music Similarity Using Comparative Ratings.,False
Using Mutual Proximity to Improve Content-Based Audio Similarity.,False
Learning the Similarity of Audio Music in Bag-of-frames Representation from Tagged Music Data.,False
"Compression-based Similarity Measures in Symbolic, Polyphonic Music.",False
How Much Metadata Do We Need in Music Recommendation? A Subjective Evaluation Using Preference Sets.,False
NextOne Player: A Music Recommendation System Based on User Behavior.,False
How Similar Is Too Similar?: Exploring Users' Perceptions of Similarity in Playlist Evaluation.,False
A Real-Time Signal Processing Framework of Musical Expressive Feature Extraction Using Matlab.,False
A Scalable Audio Fingerprint Method with Robustness to Pitch-Shifting.,False
A Re-ordering Strategy for Accelerating Index-based Audio Fingerprinting.,False
Fast Hamming Space Search for Audio Fingerprinting Systems.,False
"Segmentation, Clustering, and Display in a Personal Audio Database for Musicians.",False
An Interactive System for Electro-Acoustic Music Analysis.,False
A Multicultural Approach in Music Information Research.,False
Assessing the Tuning of Sung Indian Classical Music.,False
A Computational Investigation of Melodic Contour Stability in Jewish Torah Trope Performance Traditions.,False
Tarsos - a Platform to Explore Pitch Scales in Non-Western and Western Music.,False
A Classification-Based Polyphonic Piano Transcription Approach Using Learned Feature Representations.,False
Constrained Spectrum Generation Using A Probabilistic Spectrum Envelope for Mixed Music Analysis.,False
Pulse Detection in Syncopated Rhythms Using Neural Oscillators.,False
A Two-Fold Dynamic Programming Approach to Beat Tracking for Audio Music with Time-Varying Tempo.,False
Tempo Estimation Based on Linear Prediction and Perceptual Modelling.,False
A Transient Detection Algorithm for Audio Using Iterative Analysis of STFT.,False
Modeling Musical Attributes to Characterize Two-Track Recordings with Bass and Drums.,False
Chroma Toolbox: Matlab Implementations for Extracting Variants of Chroma-Based Audio Features.,False
A Comparison of Statistical and Rule-Based Models for Style-Specific Harmonization.,False
Melody Extraction based on Harmonic Coded Structure.,False
Timbre and Melody Features for the Recognition of Vocal Activity and Instrumental Solos in Polyphonic Music.,False
Quantifying the Relevance of Locally Extracted Information for Musical Instrument Recognition from Entire Pieces of Music.,False
Score-Informed Voice Separation For Piano Recordings.,False
A Postprocessing Technique for Improved Harmonic/Percussion Separation for Polyphonic Music.,False
Factorization of Overlapping Harmonic Sounds Using Approximate Matching Pursuit.,False
Computational Approaches for the Understanding of Melody in Carnatic Music.,False
Modeling Melodic Improvisation in Turkish Folk Music Using Variable-Length Markov Models.,False
Iranian Traditional Music Dastgah Classification.,False
"The Temperament Police: The Truth, the Ground Truth, and Nothing but the Truth.",False
Methodology and Resources for The Structural Segmentation of Music Pieces into Autonomous and Comparable Blocks.,False
The Music Encoding Initiative as a Document-Encoding Framework.,False
Low Dimensional Visualization of Folk Music Systems Using the Self Organizing Cloud.,False
New Approaches to Optical Music Recognition.,False
Songle: A Web Service for Active Music Listening Improved by User Contributions.,False
Improving Perceptual Tempo Estimation with Crowd-Sourced Annotations.,False
Investigating the Similarity Space of Music Artists on the Micro-Blogosphere.,False
Musical Influence Network Analysis and Rank of Sample-Based Music.,False
User studies in the Music Information Retrieval Literature.,False
Social Capital and Music Discovery: An Examination of the Ties through Which Late Adolescents Discover New Music.,False
MIR in School? Lessons from Ethnographic Observation of Secondary School Music Classes.,False
Ethnographic Observations of Musicologists at the British Library: Implications for Music Information Retrieval.,False
Peachnote: Music Score Search and Analysis Platform.,False
The Melodic Signature Index for Fast Content-based Retrieval of Symbolic Scores Camelia Constantin.,False
Dynamic Programming in Transposition and Time-Warp Invariant Polyphonic Content-Based Music Retrieval.,False
Rhythm Extraction from Polyphony Symbolic Music.,False
Complexity Driven Recombination of MIDI Loops.,False
Feature Extraction and Machine Learning on Symbolic Music using the music21 Toolkit.,False
Probabilistic Modeling of Hierarchical Music Analysis.,False
Neo-Riemannian Cycle Detection with Weighted Finite-State Transducers.,False
Using Sequence Alignment and Voting to Improve Optical Music Recognition from Multiple Recognizers.,False
OCR based post processing of OMR for the recovery of transposing instruments in complex orchestral scores.,False
Classifying Bach's Handwritten C-Clefs.,False
Automatic Pitch Detection in Printed Square Notation.,False
Associations between Musicology and Music Information Retrieval.,False
Potential Relationship Discovery in Tag-Aware Music Style Clustering and Artist Social Networks.,False
Using Network Sciences to Rank Musicians and Composers in Brazilian Popular Music.,False
Finding Community Structure in Music Genres Networks.,False
"Guitar Tab Mining, Analysis and Ranking.",False
A Musical Web Mining and Audio Feature Extraction Extension to The Greenstone Digital Library Software.,False
Knowledge Representation Issues in Musical Instrument Ontology Design.,False
The Studio Ontology Framework.,False
Music Structural Segmentation by Combining Harmonic and Timbral Information.,False
A Regularity-Constrained Viterbi Algorithm and Its Application to The Structural Segmentation of Songs.,False
Structural Change on Multiple Time Scales as a Correlate of Musical Complexity.,1.0
l1-Graph Based Music Structure Analysis.,False
Causal Prediction of Continuous-Valued Music Features.,False
Exemplar-based Assignment of Large Missing Audio Parts using String Matching on Tonal Features.,False
Aligning Semi-Improvised Music Audio with Its Lead Sheet.,False
Expressive Timing from Cross-Performance and Audio-based Alignment Patterns: An Extended Case Study.,False
Incremental Bayesian Audio-to-Score Alignment with Flexible Harmonic Structure Models.,False
Stochastic Modeling of a Musical Performance with Expressive Representations from the Musical Score.,False
The Natural Language of Playlists.,False
"On the Importance of ""Real"" Audio Data for MIR Algorithm Evaluation at the Note-Level - A Comparative Study.",False
A Comparative Study of Collaborative vs. Traditional Musical Mood Annotation.,False
Design and creation of a large-scale database of structural annotations.,False
Music Structure Segmentation Algorithm Evaluation: Expanding on MIREX 2010 Analyses and Datasets.,False
Music Information Robotics: Coping Strategies for Musically Challenged Robots.,False
The potential for automatic assessment of trumpet tone quality.,False
Elementary Sources: Latent Component Analysis for Music Composition.,False
Cross-Modal Aesthetics from A Feature Extraction Perspective: A Pilot Study.,False
The Million Song Dataset.,1.0
Audio Music Similarity and Retrieval: Evaluation Power and Stability.,False
MusiCLEF: a Benchmark Activity in Multimodal Music Information Retrieval.,False
Information Retrieval Meta-Evaluation: Challenges and Opportunities in the Music Domain.,False
A Segment-Based Fitness Measure for Capturing Repetitive Structures of Music Recordings.,False
Analysis of Acoustic Features for Automated Multi-Track Mixing.,False
Accelerating The Mixing Phase In Studio Recording Productions By Automatic Audio Alignment.,False
An Expert Ground Truth Set for Audio Chord Recognition and Music Analysis.,False
Leveraging Noisy Online Databases for Use in Chord Recognition.,False
A Vocabulary-Free Infinity-Gram Model for Nonparametric Bayesian Chord Progression Analysis.,False
A Feature Smoothing Method for Chord Recognition Using Recurrence Plots.,False
Multiscale Scattering for Audio Classification.,False
Multi-scale temporal fusion by boosting for music classification.,False
Audio-based Music Classification with a Pretrained Convolutional Network.,False
Music Genre Classification by Ensembles of Audio and Lyrics Features.,False
Unsupervised Learning of Sparse Features for Scalable Audio Classification.,False
Sparse Signal Decomposition on Hybrid Dictionaries Using Musical Priors.,False
Music Genre Classification using Similarity Functions.,False
New Trends in Musical Genre Classification Using Optimum-Path Forest.,False
Combining Content-Based Auto-Taggers with Decision-Fusion.,False
Music Tagging with Regularized Logistic Regression.,False
An Empirical Study of Multi-Label Classifiers for Music Tag Annotation.,False
Semantic Annotation and Retrieval of Music using a Bag of Systems Representation.,False
Temporal Pooling and Multiscale Learning for Automatic Annotation and Ranking of Music Audio.,False
Music Mood Classification of Television Theme Tunes.,False
Musical Moods: A Mass Participation Experiment for Affective Classification of Music.,False
Modeling Dynamic Patterns for Emotional Content in Music.,False
Identifying Emotion Segments in Music by Discovering Motifs in Physiological Data.,False
Multi-Modal Non-Prototypical Music Mood Analysis in Continuous Space: Reliability and Performances.,False
Music Emotion Classification of Chinese Songs based on Lyrics Using TF*IDF and Rhyme.,False
Urgency Analysis of Audible Alarms in The Operating Room.,False
Modeling Musical Emotion Dynamics with Conditional Random Fields.,False
Mining the Correlation between Lyrical and Audio Features and the Emergence of Mood.,False
Exploring The Relationship Between Mood and Creativity in Rock Lyrics.,False
Three Current Issues In Music Autotagging.,False
Survey and Evaluation of Audio Fingerprinting Schemes for Mobile Query-by-Example Applications.,False
An Investigation of Musical Timbre: Uncovering Salient Semantic Descriptors and Perceptual Dimensions.,False
A Confidence Measure For Key Labelling,False
Improved Chord Recognition by Combining Duration and Harmonic Language Models,False
Using Musical Relationships Between Chord Labels in Automatic Chord Extraction Tasks,False
A Predictive Model for Music based on Learned Interval Representations,False
An End-to-end Framework for Audio-to-Score Music Transcription on Monophonic Excerpts,False
Evaluating Automatic Polyphonic Music Transcription,1.0
Onsets and Frames: Dual-Objective Piano Transcription,1.0
Player Vs Transcriber: A Game Approach To Data Manipulation For Automatic Drum Transcription,1.0
A Flexible Approach to Automated Harmonic Analysis: Multiple Annotations of Chorales by Bach and Prætorius,False
Evaluating a Collection of Sound-Tracing Data of Melodic Phrases,False
Main Melody Estimation with Source-Filter NMF and CRNN,False
Functional Harmony Recognition of Symbolic Music Data with Multi-task Recurrent Neural Networks,1.0
A Single-step Approach to Musical Tempo Estimation using a Convolutional Neural Network,1.0
Analysis of Common Design Choices in Deep Learning Systems for Downbeat Tracking,False
Meter Detection and Alignment of MIDI Performance,1.0
A Timbre-based Approach to Estimate Key Velocity from Polyphonic Piano Recordings,False
Timbre Discrimination for Brief Instrument Sounds,False
Frame-level Instrument Recognition by Timbre and Pitch,1.0
Interactive Arrangement of Chords and Melodies Based on a Tree-Structured Generative Model,False
A Generalized Parsing Framework for Generative Models of Harmonic Syntax,False
An Energy-based Generative Sequence Model for Testing Sensory Theories of Western Harmony,False
"Automatic, Personalized, and Flexible Playlist Generation using Reinforcement Learning",False
"Bridging Audio Analysis, Perception and Synthesis with Perceptually-regularized Variational Timbre Spaces",1.0
Conditioning Deep Generative Raw Audio Models for Structured Automatic Music,False
Convolutional Generative Adversarial Networks with Binary Neurons for Polyphonic Music Generation,1.0
Cover Song Synthesis by Analogy,1.0
Part-invariant Model for Music Generation and Harmonization,False
Evaluating Language Models of Tonal Harmony,False
Skeleton Plays Piano: Online Generation of Pianist Body Movements from MIDI Performance,False
Towards Full-Pipeline Handwritten OMR with Musical Symbol Detection by U-Nets,1.0
Searching Page-Images of Early Music Scanned with OMR: A Scalable Solution Using Minimal Absent Words,False
Optical Music Recognition in Mensural Notation with Region-based Convolutional Neural Networks,1.0
Camera-PrIMuS: Neural End-to-End Optical Music Recognition on Realistic Monophonic Scores,1.0
Document Analysis of Music Score Images with Selectional Auto-Encoders,False
Genre-Agnostic Key Classification With Convolutional Neural Networks,False
Deep Watershed Detector for Music Object Recognition,False
Deep Neural Networks with Voice Entry Estimation Heuristics for Voice Separation in Symbolic Music Representations,1.0
Music Source Separation Using Stacked Hourglass Networks,False
The Northwestern University Source Separation Library,1.0
Improving Bass Saliency Estimation using Transfer Learning and Label Propagation,False
Improving Peak-picking Using Multiple Time-step Loss Functions,1.0
Zero-Mean Convolutions for Level-Invariant Singing Voice Detection,1.0
Music Generation and Transformation with Moment Matching-Scattering Inverse Networks,1.0
Wave-U-Net: A Multi-Scale Neural Network for End-to-End Audio Source Separation,1.0
SE and SNL diagrams: Flexible data structures for MIR,1.0
JSYMBOLIC 2.2: Extracting Features from Symbolic Music for use in Musicological and MIR Research,False
Relevance of Musical Features for Cadence Detection,False
On the Relationships between Music-induced Emotion and Physiological Signals,False
Music Mood Detection Based on Audio and Lyrics with Deep Neural Net,False
Identifying Emotions in Opera Singing: Implications of Adverse Acoustic Conditions,False
Musical Texture and Expressivity Features for Music Emotion Recognition,False
Shared Generative Representation of Auditory Concepts and EEG to Reconstruct Perceived and Imagined Music,False
Exploring Musical Relations Using Association Rule Networks,False
A Crowdsourced Experiment for Tempo Estimation of Electronic Dance Music,False
Computational Corpus Analysis: A Case Study on Jazz Solos,False
Controlled Vocabularies for Music Metadata,1.0
"DALI: A Large Dataset of Synchronized Audio, Lyrics and notes, Automatically Created using Teacher-student Machine Learning Paradigm.",1.0
OpenMIC-2018: An Open Data-set for Multiple Instrument Recognition,1.0
From Labeled to Unlabeled Data – On the Data Challenge in Automatic Drum Transcription,1.0
GuitarSet: A Dataset for Guitar Transcription,1.0
Musical-Linguistic Annotations of Il Lauro Secco,1.0
VocalSet: A Singing Voice Dataset,1.0
The NES Music Database: A multi-instrumental dataset with expressive performance attributes,1.0
Audio-Aligned Jazz Harmony Dataset for Automatic Chord Transcription and Corpus-based Research,1.0
Methodologies for Creating Symbolic Corpora of Western Music Before 1600,False
Precision of Sung Notes in Carnatic Music,False
Revisiting Singing Voice Detection: A quantitative review and the future outlook,1.0
Vocals in Music Matter: the Relevance of Vocals in the Minds of Listeners,False
Vocal Melody Extraction with Semantic Segmentation and Audio-symbolic Domain Transfer Learning,1.0
Empirically Weighting the Importance of Decision Factors for Singing Preference,False
Analysis by Classification: A Comparative Study of Annotated and Algorithmically Extracted Patterns in Symbolic Music Data,1.0
Generalized Skipgrams for Pattern Discovery in Polyphonic Streams,False
Comparison of Audio Features for Recognition of Western and Ethnic Instruments in Polyphonic Mixtures,False
Instrudive: A Music Visualization System Based on Automatically Recognized Instrumentation,False
Instrument Activity Detection in Polyphonic Music using Deep Neural Networks,False
"Jazz Solo Instrument Classification with Convolutional Neural Networks, Source Separation, and Transfer Learning",False
Aligned Sub-Hierarchies: A Structure-based Approach to the Cover Song Task,False
Audio-to-Score Alignment using Transposition-invariant Features,1.0
Semi-supervised Lyrics and Solo-singing Alignment,False
Concert Stitch: Organization and Synchronization of Crowd Sourced Recordings,False
A Data-driven Approach to Mid-level Perceptual Musical Feature Modeling,False
Disambiguating Music Artists at Scale with Audio Metric Learning,1.0
Driftin' Down the Scale: Dynamic Time Warping in the Presence of Pitch Drift and Transpositions,False
End-to-end Learning for Music Audio Tagging at Scale,1.0
Audio Based Disambiguation of Music Genre Tags,1.0
Learning Domain-Adaptive Latent Representations of Music Signals Using Variational Autoencoders,1.0
Learning Interval Representations from Polyphonic Music Sequences,1.0
Influences on the Social Practices Surrounding Commercial Music Services: A Model for Rich Interactions,False
Investigating Cross-Country Relationship between Users' Social Ties and Music Mainstreaminess,False
Listener Anonymizer: Camouflaging Play Logs to Preserve User's Demographic Anonymity,False
On the Impact of Music on Decision Making in Cooperative Tasks,False
VenueRank: Identifying Venues that Contribute to Artist Popularity,False
The Many Faces of Users: Modeling Musical Preference,False
Representation Learning of Music Using Artist Labels,1.0
StructureNet: Inducing Structure in Generated Melodies,False
Summarizing and Comparing Music Data and Its Application on Cover Song Identification,False
Transferring the Style of Homophonic Music Using Recurrent Neural Networks and Autoregressive Model,1.0
MIDI-VAE: Modeling Dynamics and Instrumentation of Music with Applications to Style Transfer,1.0
Understanding a Deep Machine Listening Model Through Feature Inversion,1.0
Comparing RNN Parameters for Melodic Similarity,False
Visualization of Audio Data Using Stacked Graphs,False
Two Web Applications for Exploring Melodic Patterns in Jazz Solos,False
"Learning to Listen, Read, and Follow: Score Following as a Reinforcement Learning Game",1.0
Matrix Co-Factorization for Cold-Start Recommendation,False
Music Structure Analysis Based on an LSTM-HSMM Hybrid Model,False
Multi-Instrument Music Transcription Based on Deep Spherical Clustering of Spectrograms and Pitchgrams,False
Improving Polyphonic Music Models with Feature-rich Encoding,True
Practical Evaluation of Repeated Recommendations in Personalized Music Discovery,False
Modeling and Estimating Local Tempo: A Case Study on Chopin's Mazurkas,False
Classifying Leitmotifs in Recordings of Operas by Richard Wagner,False
Composer Style Classification of Piano Sheet Music Images Using Language Model Pretraining,True
Using Weakly Aligned Score-Audio Pairs to Train Deep Chroma Models for Cross-Modal Music Retrieval,False
Camera-Based Piano Sheet Music Identification,True
User Perceptions Underlying  Social Music Behavior,False
Perceptual vs. automated judgements of music copyright infringement,True
SuPP & MaPP: Adaptable Structure-Based Representations for MIR Tasks,True
Automatic Figured Bass Annotation Using the New Bach Chorales Figured Bass Dataset,False
A corpus-based analysis of syncopated patterns in ragtime,True
A Method for Analysis of Shared Structure in Large Music Collections using Techniques from Genetic Sequencing and Graph Theory,True
Investigating U-Nets with various Intermediate Blocks for Spectrogram-based Singing Voice Separation,True
The Rhythmic Dictator: Does Gamification of Rhythm Dictation Exercises Help?,True
Learning to Read and Follow Music in Complete Score Sheet Images,True
Learning to Denoise Historical Music,False
Discourse not Dualism: An Interdisciplinary Dialogue on Sonata Form in Beethoven's Early Piano Sonatas,False
Play Music: User Motivations and Expectations for Non-Specific Voice Queries,False
Measuring disruption in song similarity networks,True
Uncovering audio patterns in music with Nonnegative Tucker Decomposition for structural segmentation,False
The Jazz Harmony Treebank,True
A Chorus-Section Detection Method for Lyrics Text,False
POP909: A Pop-Song Dataset for Music Arrangement Generation,False
Chord Jazzification: Learning Jazz Interpretations of Chord Symbols,False
Learning Interpretable Representation for Controllable Polyphonic Music Generation ,True
Connective Fusion: Learning Transformational Joining of Sequences with Application to Melody Creation,False
PIANOTREE VAE: Structured Representation Learning for Polyphonic Music,True
Towards Multimodal MIR: Predicting individual differences from music-induced movement,False
Attributes-Aware Deep Music Transformation,False
Multilingual lyrics-to-audio alignment,True
Hierarchical Musical Instrument Separation,False
Structural Segmentation of Dhrupad Vocal Bandish Audio based on Tempo,True
Moving in Time: Computational Analysis of Microtiming in Maracatu de Baque Solto,False
Multilingual Music Genre Embeddings for Effective Cross-Lingual Music Item Annotation,True
Modelling Hierarchical Key Structure With Pitch Scapes,True
Voice-Leading Schema Recognition Using Rhythm and Pitch Features,True
Semantically Meaningful Attributes from Co-Listen Embeddings for Playlist Exploration and Expansion,False
Downbeat Tracking with Tempo Invariant Convolutional Neural Networks,False
ASAP: a dataset of aligned scores and performances for piano transcription,True
Tag2Risk: Harnessing Social Music Tags for Characterizing Depression Risk,False
Content based singing voice source separation via strong conditioning using aligned phonemes,True
BebopNet: Deep Neural Models for Personalized Jazz Improvisations,False
A Simple Method for User-Driven Music Thumbnailing,True
PROGRAMMING INEQUALITY: GENDER REPRESENTATION ON CANADIAN COUNTRY RADIO (2005-2019),False
Score-Informed Source Separation of Choral Music,True
Can't trust the feeling? How open data reveals unexpected behavior of high-level music descriptors,False
Improved Handling of Repeats and Jumps in Audio--Sheet Image Synchronization,True
Zero-Shot Singing Voice Conversion,False
Dance Beat Tracking from Visual Information Alone,False
Music SketchNet: Controllable Music Generation via Factorized Representations of Pitch and Rhythm,True
How Music Fans Shape Commercial Music Services:  A Case Study of BTS and ARMY,False
Artist gender representation in music streaming,False
Mood Classification Using Listening Data,True
Exploring Aligned Lyrics-informed Singing Voice Separation,False
Sesquialtera in the Colombian bambuco: Perception and estimation of beat and meter,True
Joint analysis of mode and playing technique in Guqin performance with machine learning,False
Score following with hidden tempo using a switching state-space model,False
Semi-supervised learning using teacher-student models for vocal melody extraction,True
Unsupervised Disentanglement of Pitch and Timbre for Isolated Musical Instrument Sounds,False
Automatic Rank-Ordering of Singing Vocals with Twin-Neural Network,False
Human-AI Co-Creation in Songwriting,False
Analysis of Song/Artist Latent Features and Its Application for Song Search,False
The MIDI Degradation Toolkit: Symbolic Music Augmentation and Correction,True
MusPy: A Toolkit for Symbolic Music Generation,True
Ultra-light deep MIR by trimming lottery tickets,True
Data Cleansing with Contrastive Learning for Vocal Note Event Annotations,True
Joyful for you and tender for us: the influence of individual characteristics and language on emotion labeling and classification,True
A Neural Approach for Full-Page Optical Music Recognition of Mensural Documents,False
Multidimensional similarity modelling of complex drum loops using the GrooveToolbox,True
Modeling perception with hierarchical prediction: Auditory segmentation with deep predictive coding locates candidate evoked potentials in EEG,False
Music FaderNets: Controllable Music Generation Based On High-Level Features via Low-Level Feature Modelling,True
"Deconstruct, Analyse, Reconstruct: How to improve Tempo, Beat, and Downbeat Estimation",True
Neural Loop Combiner: Neural Network Models for Assessing the Compatibility of Loops,True
Rule Mining for Local Boundary Detection in Melodies,True
Butter Lyrics Over Hominy Grit: Comparing Audio and Psychology-Based Text Features in MIR Tasks,True
Mode classification and natural units in plainchant,True
Data Quality Matters: Iterative Corrections on a Corpus of Mendelssohn String Quartets and Implications for MIR Analysis,False
"CONLON: A Pseudo-Song Generator Based on a New Pianoroll, Wasserstein Autoencoders, and Optimal Interpolations",True
Combining musical features for cover detection,False
The Freesound Loop Dataset and Annotation Tool,True
Less is more: Faster and better music version identification with embedding distillation,True
Should we consider the users in contextual music auto-tagging models?,False
